"citizen","agedef","age","unit","sex","geo","time","values"
"UK","COMPLET","Y10-14","NR","T","IE",2016-01-01,3
"UK","COMPLET","Y10-14","NR","T","IS",2016-01-01,0
"UK","COMPLET","Y10-14","NR","T","LI",2016-01-01,0
"UK","COMPLET","Y10-14","NR","T","LT",2016-01-01,0
"UK","COMPLET","Y10-14","NR","T","LU",2016-01-01,0
"UK","COMPLET","Y10-14","NR","T","MT",2016-01-01,2
"UK","COMPLET","Y10-14","NR","T","NO",2016-01-01,0
"UK","COMPLET","Y10-14","NR","T","PL",2016-01-01,0
"UK","COMPLET","Y10-14","NR","T","PT",2016-01-01,3
"UK","COMPLET","Y10-14","NR","T","RO",2016-01-01,0
"UK","COMPLET","Y10-14","NR","T","SE",2016-01-01,33
"UK","COMPLET","Y10-14","NR","T","SI",2016-01-01,0
"UK","COMPLET","Y10-14","NR","T","UK",2016-01-01,0
"UK","COMPLET","Y15-19","NR","F","AT",2016-01-01,1
"UK","COMPLET","Y15-19","NR","F","BE",2016-01-01,17
"UK","COMPLET","Y15-19","NR","F","BG",2016-01-01,0
"UK","COMPLET","Y15-19","NR","F","DE",2016-01-01,30
"UK","COMPLET","Y15-19","NR","F","EE",2016-01-01,0
"UK","COMPLET","Y15-19","NR","F","ES",2016-01-01,3
"UK","COMPLET","Y15-19","NR","F","FI",2016-01-01,2
"UK","COMPLET","Y15-19","NR","F","IE",2016-01-01,3
"UK","COMPLET","Y15-19","NR","F","IS",2016-01-01,0
"UK","COMPLET","Y15-19","NR","F","LI",2016-01-01,0
"UK","COMPLET","Y15-19","NR","F","LT",2016-01-01,0
"UK","COMPLET","Y15-19","NR","F","LU",2016-01-01,3
"UK","COMPLET","Y15-19","NR","F","MT",2016-01-01,3
"UK","COMPLET","Y15-19","NR","F","NO",2016-01-01,1
"UK","COMPLET","Y15-19","NR","F","PL",2016-01-01,0
"UK","COMPLET","Y15-19","NR","F","PT",2016-01-01,1
"UK","COMPLET","Y15-19","NR","F","RO",2016-01-01,0
"UK","COMPLET","Y15-19","NR","F","SE",2016-01-01,20
"UK","COMPLET","Y15-19","NR","F","SI",2016-01-01,0
"UK","COMPLET","Y15-19","NR","F","UK",2016-01-01,0
"UK","COMPLET","Y15-19","NR","M","AT",2016-01-01,0
"UK","COMPLET","Y15-19","NR","M","BE",2016-01-01,25
"UK","COMPLET","Y15-19","NR","M","BG",2016-01-01,0
"UK","COMPLET","Y15-19","NR","M","DE",2016-01-01,33
"UK","COMPLET","Y15-19","NR","M","EE",2016-01-01,0
"UK","COMPLET","Y15-19","NR","M","ES",2016-01-01,5
"UK","COMPLET","Y15-19","NR","M","FI",2016-01-01,0
"UK","COMPLET","Y15-19","NR","M","IE",2016-01-01,5
"UK","COMPLET","Y15-19","NR","M","IS",2016-01-01,0
"UK","COMPLET","Y15-19","NR","M","LI",2016-01-01,0
"UK","COMPLET","Y15-19","NR","M","LT",2016-01-01,0
"UK","COMPLET","Y15-19","NR","M","LU",2016-01-01,7
"UK","COMPLET","Y15-19","NR","M","MT",2016-01-01,3
"UK","COMPLET","Y15-19","NR","M","NO",2016-01-01,2
"UK","COMPLET","Y15-19","NR","M","PL",2016-01-01,0
"UK","COMPLET","Y15-19","NR","M","PT",2016-01-01,0
"UK","COMPLET","Y15-19","NR","M","RO",2016-01-01,0
"UK","COMPLET","Y15-19","NR","M","SE",2016-01-01,19
"UK","COMPLET","Y15-19","NR","M","SI",2016-01-01,0
"UK","COMPLET","Y15-19","NR","M","UK",2016-01-01,0
"UK","COMPLET","Y15-19","NR","T","AT",2016-01-01,1
"UK","COMPLET","Y15-19","NR","T","BE",2016-01-01,42
"UK","COMPLET","Y15-19","NR","T","BG",2016-01-01,0
"UK","COMPLET","Y15-19","NR","T","DE",2016-01-01,63
"UK","COMPLET","Y15-19","NR","T","EE",2016-01-01,0
"UK","COMPLET","Y15-19","NR","T","ES",2016-01-01,8
"UK","COMPLET","Y15-19","NR","T","FI",2016-01-01,2
"UK","COMPLET","Y15-19","NR","T","IE",2016-01-01,8
"UK","COMPLET","Y15-19","NR","T","IS",2016-01-01,0
"UK","COMPLET","Y15-19","NR","T","LI",2016-01-01,0
"UK","COMPLET","Y15-19","NR","T","LT",2016-01-01,0
"UK","COMPLET","Y15-19","NR","T","LU",2016-01-01,10
"UK","COMPLET","Y15-19","NR","T","MT",2016-01-01,6
"UK","COMPLET","Y15-19","NR","T","NO",2016-01-01,3
"UK","COMPLET","Y15-19","NR","T","PL",2016-01-01,0
"UK","COMPLET","Y15-19","NR","T","PT",2016-01-01,1
"UK","COMPLET","Y15-19","NR","T","RO",2016-01-01,0
"UK","COMPLET","Y15-19","NR","T","SE",2016-01-01,39
"UK","COMPLET","Y15-19","NR","T","SI",2016-01-01,0
"UK","COMPLET","Y15-19","NR","T","UK",2016-01-01,0
"UK","COMPLET","Y15-64","NR","F","AT",2016-01-01,3
"UK","COMPLET","Y15-64","NR","F","BE",2016-01-01,148
"UK","COMPLET","Y15-64","NR","F","BG",2016-01-01,0
"UK","COMPLET","Y15-64","NR","F","DE",2016-01-01,980
"UK","COMPLET","Y15-64","NR","F","EE",2016-01-01,0
"UK","COMPLET","Y15-64","NR","F","ES",2016-01-01,14
"UK","COMPLET","Y15-64","NR","F","FI",2016-01-01,10
"UK","COMPLET","Y15-64","NR","F","IE",2016-01-01,28
"UK","COMPLET","Y15-64","NR","F","IS",2016-01-01,0
"UK","COMPLET","Y15-64","NR","F","LI",2016-01-01,0
"UK","COMPLET","Y15-64","NR","F","LT",2016-01-01,0
"UK","COMPLET","Y15-64","NR","F","LU",2016-01-01,52
"UK","COMPLET","Y15-64","NR","F","MT",2016-01-01,56
"UK","COMPLET","Y15-64","NR","F","NO",2016-01-01,14
"UK","COMPLET","Y15-64","NR","F","PL",2016-01-01,0
"UK","COMPLET","Y15-64","NR","F","PT",2016-01-01,12
"UK","COMPLET","Y15-64","NR","F","RO",2016-01-01,0
"UK","COMPLET","Y15-64","NR","F","SE",2016-01-01,276
"UK","COMPLET","Y15-64","NR","F","SI",2016-01-01,0
"UK","COMPLET","Y15-64","NR","F","UK",2016-01-01,0
"UK","COMPLET","Y15-64","NR","M","AT",2016-01-01,6
"UK","COMPLET","Y15-64","NR","M","BE",2016-01-01,177
"UK","COMPLET","Y15-64","NR","M","BG",2016-01-01,0
"UK","COMPLET","Y15-64","NR","M","DE",2016-01-01,981
"UK","COMPLET","Y15-64","NR","M","EE",2016-01-01,0
"UK","COMPLET","Y15-64","NR","M","ES",2016-01-01,12
"UK","COMPLET","Y15-64","NR","M","FI",2016-01-01,16
"UK","COMPLET","Y15-64","NR","M","IE",2016-01-01,49
"UK","COMPLET","Y15-64","NR","M","IS",2016-01-01,1
"UK","COMPLET","Y15-64","NR","M","LI",2016-01-01,0
"UK","COMPLET","Y15-64","NR","M","LT",2016-01-01,0
"UK","COMPLET","Y15-64","NR","M","LU",2016-01-01,42
"UK","COMPLET","Y15-64","NR","M","MT",2016-01-01,25
"UK","COMPLET","Y15-64","NR","M","NO",2016-01-01,13
"UK","COMPLET","Y15-64","NR","M","PL",2016-01-01,3
"UK","COMPLET","Y15-64","NR","M","PT",2016-01-01,4
"UK","COMPLET","Y15-64","NR","M","RO",2016-01-01,0
"UK","COMPLET","Y15-64","NR","M","SE",2016-01-01,519
"UK","COMPLET","Y15-64","NR","M","SI",2016-01-01,0
"UK","COMPLET","Y15-64","NR","M","UK",2016-01-01,0
"UK","COMPLET","Y15-64","NR","T","AT",2016-01-01,9
"UK","COMPLET","Y15-64","NR","T","BE",2016-01-01,325
"UK","COMPLET","Y15-64","NR","T","BG",2016-01-01,0
"UK","COMPLET","Y15-64","NR","T","DE",2016-01-01,1961
"UK","COMPLET","Y15-64","NR","T","EE",2016-01-01,0
"UK","COMPLET","Y15-64","NR","T","ES",2016-01-01,26
"UK","COMPLET","Y15-64","NR","T","FI",2016-01-01,26
"UK","COMPLET","Y15-64","NR","T","IE",2016-01-01,77
"UK","COMPLET","Y15-64","NR","T","IS",2016-01-01,1
"UK","COMPLET","Y15-64","NR","T","LI",2016-01-01,0
"UK","COMPLET","Y15-64","NR","T","LT",2016-01-01,0
"UK","COMPLET","Y15-64","NR","T","LU",2016-01-01,94
"UK","COMPLET","Y15-64","NR","T","MT",2016-01-01,81
"UK","COMPLET","Y15-64","NR","T","NO",2016-01-01,27
"UK","COMPLET","Y15-64","NR","T","PL",2016-01-01,3
"UK","COMPLET","Y15-64","NR","T","PT",2016-01-01,16
"UK","COMPLET","Y15-64","NR","T","RO",2016-01-01,0
"UK","COMPLET","Y15-64","NR","T","SE",2016-01-01,795
"UK","COMPLET","Y15-64","NR","T","SI",2016-01-01,0
"UK","COMPLET","Y15-64","NR","T","UK",2016-01-01,0
"UK","COMPLET","Y20-24","NR","F","AT",2016-01-01,0
"UK","COMPLET","Y20-24","NR","F","BE",2016-01-01,12
"UK","COMPLET","Y20-24","NR","F","BG",2016-01-01,0
"UK","COMPLET","Y20-24","NR","F","DE",2016-01-01,21
"UK","COMPLET","Y20-24","NR","F","EE",2016-01-01,0
"UK","COMPLET","Y20-24","NR","F","ES",2016-01-01,0
"UK","COMPLET","Y20-24","NR","F","FI",2016-01-01,1
"UK","COMPLET","Y20-24","NR","F","IE",2016-01-01,2
"UK","COMPLET","Y20-24","NR","F","IS",2016-01-01,0
"UK","COMPLET","Y20-24","NR","F","LI",2016-01-01,0
"UK","COMPLET","Y20-24","NR","F","LT",2016-01-01,0
"UK","COMPLET","Y20-24","NR","F","LU",2016-01-01,7
"UK","COMPLET","Y20-24","NR","F","MT",2016-01-01,3
"UK","COMPLET","Y20-24","NR","F","NO",2016-01-01,3
"UK","COMPLET","Y20-24","NR","F","PL",2016-01-01,0
"UK","COMPLET","Y20-24","NR","F","PT",2016-01-01,0
"UK","COMPLET","Y20-24","NR","F","RO",2016-01-01,0
"UK","COMPLET","Y20-24","NR","F","SE",2016-01-01,9
"UK","COMPLET","Y20-24","NR","F","SI",2016-01-01,0
"UK","COMPLET","Y20-24","NR","F","UK",2016-01-01,0
"UK","COMPLET","Y20-24","NR","M","AT",2016-01-01,1
"UK","COMPLET","Y20-24","NR","M","BE",2016-01-01,16
"UK","COMPLET","Y20-24","NR","M","BG",2016-01-01,0
"UK","COMPLET","Y20-24","NR","M","DE",2016-01-01,28
"UK","COMPLET","Y20-24","NR","M","EE",2016-01-01,0
"UK","COMPLET","Y20-24","NR","M","ES",2016-01-01,0
"UK","COMPLET","Y20-24","NR","M","FI",2016-01-01,1
"UK","COMPLET","Y20-24","NR","M","IE",2016-01-01,2
"UK","COMPLET","Y20-24","NR","M","IS",2016-01-01,0
"UK","COMPLET","Y20-24","NR","M","LI",2016-01-01,0
"UK","COMPLET","Y20-24","NR","M","LT",2016-01-01,0
"UK","COMPLET","Y20-24","NR","M","LU",2016-01-01,5
"UK","COMPLET","Y20-24","NR","M","MT",2016-01-01,2
"UK","COMPLET","Y20-24","NR","M","NO",2016-01-01,0
"UK","COMPLET","Y20-24","NR","M","PL",2016-01-01,0
"UK","COMPLET","Y20-24","NR","M","PT",2016-01-01,0
"UK","COMPLET","Y20-24","NR","M","RO",2016-01-01,0
"UK","COMPLET","Y20-24","NR","M","SE",2016-01-01,12
"UK","COMPLET","Y20-24","NR","M","SI",2016-01-01,0
"UK","COMPLET","Y20-24","NR","M","UK",2016-01-01,0
"UK","COMPLET","Y20-24","NR","T","AT",2016-01-01,1
"UK","COMPLET","Y20-24","NR","T","BE",2016-01-01,28
"UK","COMPLET","Y20-24","NR","T","BG",2016-01-01,0
"UK","COMPLET","Y20-24","NR","T","DE",2016-01-01,49
"UK","COMPLET","Y20-24","NR","T","EE",2016-01-01,0
"UK","COMPLET","Y20-24","NR","T","ES",2016-01-01,0
"UK","COMPLET","Y20-24","NR","T","FI",2016-01-01,2
"UK","COMPLET","Y20-24","NR","T","IE",2016-01-01,4
"UK","COMPLET","Y20-24","NR","T","IS",2016-01-01,0
"UK","COMPLET","Y20-24","NR","T","LI",2016-01-01,0
"UK","COMPLET","Y20-24","NR","T","LT",2016-01-01,0
"UK","COMPLET","Y20-24","NR","T","LU",2016-01-01,12
"UK","COMPLET","Y20-24","NR","T","MT",2016-01-01,5
"UK","COMPLET","Y20-24","NR","T","NO",2016-01-01,3
"UK","COMPLET","Y20-24","NR","T","PL",2016-01-01,0
"UK","COMPLET","Y20-24","NR","T","PT",2016-01-01,0
"UK","COMPLET","Y20-24","NR","T","RO",2016-01-01,0
"UK","COMPLET","Y20-24","NR","T","SE",2016-01-01,21
"UK","COMPLET","Y20-24","NR","T","SI",2016-01-01,0
"UK","COMPLET","Y20-24","NR","T","UK",2016-01-01,0
"UK","COMPLET","Y25-29","NR","F","AT",2016-01-01,0
"UK","COMPLET","Y25-29","NR","F","BE",2016-01-01,2
"UK","COMPLET","Y25-29","NR","F","BG",2016-01-01,0
"UK","COMPLET","Y25-29","NR","F","DE",2016-01-01,61
"UK","COMPLET","Y25-29","NR","F","EE",2016-01-01,0
"UK","COMPLET","Y25-29","NR","F","ES",2016-01-01,1
"UK","COMPLET","Y25-29","NR","F","FI",2016-01-01,2
"UK","COMPLET","Y25-29","NR","F","IE",2016-01-01,0
"UK","COMPLET","Y25-29","NR","F","IS",2016-01-01,0
"UK","COMPLET","Y25-29","NR","F","LI",2016-01-01,0
"UK","COMPLET","Y25-29","NR","F","LT",2016-01-01,0
"UK","COMPLET","Y25-29","NR","F","LU",2016-01-01,5
"UK","COMPLET","Y25-29","NR","F","MT",2016-01-01,0
"UK","COMPLET","Y25-29","NR","F","NO",2016-01-01,0
"UK","COMPLET","Y25-29","NR","F","PL",2016-01-01,0
"UK","COMPLET","Y25-29","NR","F","PT",2016-01-01,1
"UK","COMPLET","Y25-29","NR","F","RO",2016-01-01,0
"UK","COMPLET","Y25-29","NR","F","SE",2016-01-01,10
"UK","COMPLET","Y25-29","NR","F","SI",2016-01-01,0
"UK","COMPLET","Y25-29","NR","F","UK",2016-01-01,0
"UK","COMPLET","Y25-29","NR","M","AT",2016-01-01,0
"UK","COMPLET","Y25-29","NR","M","BE",2016-01-01,5
"UK","COMPLET","Y25-29","NR","M","BG",2016-01-01,0
"UK","COMPLET","Y25-29","NR","M","DE",2016-01-01,28
"UK","COMPLET","Y25-29","NR","M","EE",2016-01-01,0
"UK","COMPLET","Y25-29","NR","M","ES",2016-01-01,0
"UK","COMPLET","Y25-29","NR","M","FI",2016-01-01,0
"UK","COMPLET","Y25-29","NR","M","IE",2016-01-01,0
"UK","COMPLET","Y25-29","NR","M","IS",2016-01-01,0
"UK","COMPLET","Y25-29","NR","M","LI",2016-01-01,0
"UK","COMPLET","Y25-29","NR","M","LT",2016-01-01,0
"UK","COMPLET","Y25-29","NR","M","LU",2016-01-01,2
"UK","COMPLET","Y25-29","NR","M","MT",2016-01-01,3
"UK","COMPLET","Y25-29","NR","M","NO",2016-01-01,1
"UK","COMPLET","Y25-29","NR","M","PL",2016-01-01,0
"UK","COMPLET","Y25-29","NR","M","PT",2016-01-01,2
"UK","COMPLET","Y25-29","NR","M","RO",2016-01-01,0
"UK","COMPLET","Y25-29","NR","M","SE",2016-01-01,19
"UK","COMPLET","Y25-29","NR","M","SI",2016-01-01,0
"UK","COMPLET","Y25-29","NR","M","UK",2016-01-01,0
"UK","COMPLET","Y25-29","NR","T","AT",2016-01-01,0
"UK","COMPLET","Y25-29","NR","T","BE",2016-01-01,7
"UK","COMPLET","Y25-29","NR","T","BG",2016-01-01,0
"UK","COMPLET","Y25-29","NR","T","DE",2016-01-01,89
"UK","COMPLET","Y25-29","NR","T","EE",2016-01-01,0
"UK","COMPLET","Y25-29","NR","T","ES",2016-01-01,1
"UK","COMPLET","Y25-29","NR","T","FI",2016-01-01,2
"UK","COMPLET","Y25-29","NR","T","IE",2016-01-01,0
"UK","COMPLET","Y25-29","NR","T","IS",2016-01-01,0
"UK","COMPLET","Y25-29","NR","T","LI",2016-01-01,0
"UK","COMPLET","Y25-29","NR","T","LT",2016-01-01,0
"UK","COMPLET","Y25-29","NR","T","LU",2016-01-01,7
"UK","COMPLET","Y25-29","NR","T","MT",2016-01-01,3
"UK","COMPLET","Y25-29","NR","T","NO",2016-01-01,1
"UK","COMPLET","Y25-29","NR","T","PL",2016-01-01,0
"UK","COMPLET","Y25-29","NR","T","PT",2016-01-01,3
"UK","COMPLET","Y25-29","NR","T","RO",2016-01-01,0
"UK","COMPLET","Y25-29","NR","T","SE",2016-01-01,29
"UK","COMPLET","Y25-29","NR","T","SI",2016-01-01,0
"UK","COMPLET","Y25-29","NR","T","UK",2016-01-01,0
"UK","COMPLET","Y30-34","NR","F","AT",2016-01-01,1
"UK","COMPLET","Y30-34","NR","F","BE",2016-01-01,15
"UK","COMPLET","Y30-34","NR","F","BG",2016-01-01,0
"UK","COMPLET","Y30-34","NR","F","DE",2016-01-01,52
"UK","COMPLET","Y30-34","NR","F","EE",2016-01-01,0
"UK","COMPLET","Y30-34","NR","F","ES",2016-01-01,0
"UK","COMPLET","Y30-34","NR","F","FI",2016-01-01,0
"UK","COMPLET","Y30-34","NR","F","IE",2016-01-01,0
"UK","COMPLET","Y30-34","NR","F","IS",2016-01-01,0
"UK","COMPLET","Y30-34","NR","F","LI",2016-01-01,0
"UK","COMPLET","Y30-34","NR","F","LT",2016-01-01,0
"UK","COMPLET","Y30-34","NR","F","LU",2016-01-01,1
"UK","COMPLET","Y30-34","NR","F","MT",2016-01-01,3
"UK","COMPLET","Y30-34","NR","F","NO",2016-01-01,2
"UK","COMPLET","Y30-34","NR","F","PL",2016-01-01,0
"UK","COMPLET","Y30-34","NR","F","PT",2016-01-01,1
"UK","COMPLET","Y30-34","NR","F","RO",2016-01-01,0
"UK","COMPLET","Y30-34","NR","F","SE",2016-01-01,24
"UK","COMPLET","Y30-34","NR","F","SI",2016-01-01,0
"UK","COMPLET","Y30-34","NR","F","UK",2016-01-01,0
"UK","COMPLET","Y30-34","NR","M","AT",2016-01-01,0
"UK","COMPLET","Y30-34","NR","M","BE",2016-01-01,6
"UK","COMPLET","Y30-34","NR","M","BG",2016-01-01,0
"UK","COMPLET","Y30-34","NR","M","DE",2016-01-01,49
"UK","COMPLET","Y30-34","NR","M","EE",2016-01-01,0
"UK","COMPLET","Y30-34","NR","M","ES",2016-01-01,0
"UK","COMPLET","Y30-34","NR","M","FI",2016-01-01,3
"UK","COMPLET","Y30-34","NR","M","IE",2016-01-01,5
"UK","COMPLET","Y30-34","NR","M","IS",2016-01-01,1
"UK","COMPLET","Y30-34","NR","M","LI",2016-01-01,0
"UK","COMPLET","Y30-34","NR","M","LT",2016-01-01,0
"UK","COMPLET","Y30-34","NR","M","LU",2016-01-01,5
"UK","COMPLET","Y30-34","NR","M","MT",2016-01-01,2
"UK","COMPLET","Y30-34","NR","M","NO",2016-01-01,1
"UK","COMPLET","Y30-34","NR","M","PL",2016-01-01,0
"UK","COMPLET","Y30-34","NR","M","PT",2016-01-01,0
"UK","COMPLET","Y30-34","NR","M","RO",2016-01-01,0
"UK","COMPLET","Y30-34","NR","M","SE",2016-01-01,45
"UK","COMPLET","Y30-34","NR","M","SI",2016-01-01,0
"UK","COMPLET","Y30-34","NR","M","UK",2016-01-01,0
"UK","COMPLET","Y30-34","NR","T","AT",2016-01-01,1
"UK","COMPLET","Y30-34","NR","T","BE",2016-01-01,21
"UK","COMPLET","Y30-34","NR","T","BG",2016-01-01,0
"UK","COMPLET","Y30-34","NR","T","DE",2016-01-01,101
"UK","COMPLET","Y30-34","NR","T","EE",2016-01-01,0
"UK","COMPLET","Y30-34","NR","T","ES",2016-01-01,0
"UK","COMPLET","Y30-34","NR","T","FI",2016-01-01,3
"UK","COMPLET","Y30-34","NR","T","IE",2016-01-01,5
"UK","COMPLET","Y30-34","NR","T","IS",2016-01-01,1
"UK","COMPLET","Y30-34","NR","T","LI",2016-01-01,0
"UK","COMPLET","Y30-34","NR","T","LT",2016-01-01,0
"UK","COMPLET","Y30-34","NR","T","LU",2016-01-01,6
"UK","COMPLET","Y30-34","NR","T","MT",2016-01-01,5
"UK","COMPLET","Y30-34","NR","T","NO",2016-01-01,3
"UK","COMPLET","Y30-34","NR","T","PL",2016-01-01,0
"UK","COMPLET","Y30-34","NR","T","PT",2016-01-01,1
"UK","COMPLET","Y30-34","NR","T","RO",2016-01-01,0
"UK","COMPLET","Y30-34","NR","T","SE",2016-01-01,69
"UK","COMPLET","Y30-34","NR","T","SI",2016-01-01,0
"UK","COMPLET","Y30-34","NR","T","UK",2016-01-01,0
"UK","COMPLET","Y35-39","NR","F","AT",2016-01-01,0
"UK","COMPLET","Y35-39","NR","F","BE",2016-01-01,11
"UK","COMPLET","Y35-39","NR","F","BG",2016-01-01,0
"UK","COMPLET","Y35-39","NR","F","DE",2016-01-01,59
"UK","COMPLET","Y35-39","NR","F","EE",2016-01-01,0
"UK","COMPLET","Y35-39","NR","F","ES",2016-01-01,1
"UK","COMPLET","Y35-39","NR","F","FI",2016-01-01,0
"UK","COMPLET","Y35-39","NR","F","IE",2016-01-01,3
"UK","COMPLET","Y35-39","NR","F","IS",2016-01-01,0
"UK","COMPLET","Y35-39","NR","F","LI",2016-01-01,0
"UK","COMPLET","Y35-39","NR","F","LT",2016-01-01,0
"UK","COMPLET","Y35-39","NR","F","LU",2016-01-01,7
"UK","COMPLET","Y35-39","NR","F","MT",2016-01-01,4
"UK","COMPLET","Y35-39","NR","F","NO",2016-01-01,1
"UK","COMPLET","Y35-39","NR","F","PL",2016-01-01,0
"UK","COMPLET","Y35-39","NR","F","PT",2016-01-01,2
"UK","COMPLET","Y35-39","NR","F","RO",2016-01-01,0
"UK","COMPLET","Y35-39","NR","F","SE",2016-01-01,30
"UK","COMPLET","Y35-39","NR","F","SI",2016-01-01,0
"UK","COMPLET","Y35-39","NR","F","UK",2016-01-01,0
"UK","COMPLET","Y35-39","NR","M","AT",2016-01-01,0
"UK","COMPLET","Y35-39","NR","M","BE",2016-01-01,10
"UK","COMPLET","Y35-39","NR","M","BG",2016-01-01,0
"UK","COMPLET","Y35-39","NR","M","DE",2016-01-01,71
"UK","COMPLET","Y35-39","NR","M","EE",2016-01-01,0
"UK","COMPLET","Y35-39","NR","M","ES",2016-01-01,1
"UK","COMPLET","Y35-39","NR","M","FI",2016-01-01,3
"UK","COMPLET","Y35-39","NR","M","IE",2016-01-01,6
"UK","COMPLET","Y35-39","NR","M","IS",2016-01-01,0
"UK","COMPLET","Y35-39","NR","M","LI",2016-01-01,0
"UK","COMPLET","Y35-39","NR","M","LT",2016-01-01,0
"UK","COMPLET","Y35-39","NR","M","LU",2016-01-01,3
"UK","COMPLET","Y35-39","NR","M","MT",2016-01-01,4
"UK","COMPLET","Y35-39","NR","M","NO",2016-01-01,2
"UK","COMPLET","Y35-39","NR","M","PL",2016-01-01,0
"UK","COMPLET","Y35-39","NR","M","PT",2016-01-01,0
"UK","COMPLET","Y35-39","NR","M","RO",2016-01-01,0
"UK","COMPLET","Y35-39","NR","M","SE",2016-01-01,72
"UK","COMPLET","Y35-39","NR","M","SI",2016-01-01,0
"UK","COMPLET","Y35-39","NR","M","UK",2016-01-01,0
"UK","COMPLET","Y35-39","NR","T","AT",2016-01-01,0
"UK","COMPLET","Y35-39","NR","T","BE",2016-01-01,21
"UK","COMPLET","Y35-39","NR","T","BG",2016-01-01,0
"UK","COMPLET","Y35-39","NR","T","DE",2016-01-01,130
"UK","COMPLET","Y35-39","NR","T","EE",2016-01-01,0
"UK","COMPLET","Y35-39","NR","T","ES",2016-01-01,2
"UK","COMPLET","Y35-39","NR","T","FI",2016-01-01,3
"UK","COMPLET","Y35-39","NR","T","IE",2016-01-01,9
"UK","COMPLET","Y35-39","NR","T","IS",2016-01-01,0
"UK","COMPLET","Y35-39","NR","T","LI",2016-01-01,0
"UK","COMPLET","Y35-39","NR","T","LT",2016-01-01,0
"UK","COMPLET","Y35-39","NR","T","LU",2016-01-01,10
"UK","COMPLET","Y35-39","NR","T","MT",2016-01-01,8
"UK","COMPLET","Y35-39","NR","T","NO",2016-01-01,3
"UK","COMPLET","Y35-39","NR","T","PL",2016-01-01,0
"UK","COMPLET","Y35-39","NR","T","PT",2016-01-01,2
"UK","COMPLET","Y35-39","NR","T","RO",2016-01-01,0
"UK","COMPLET","Y35-39","NR","T","SE",2016-01-01,102
"UK","COMPLET","Y35-39","NR","T","SI",2016-01-01,0
"UK","COMPLET","Y35-39","NR","T","UK",2016-01-01,0
"UK","COMPLET","Y40-44","NR","F","AT",2016-01-01,1
"UK","COMPLET","Y40-44","NR","F","BE",2016-01-01,17
"UK","COMPLET","Y40-44","NR","F","BG",2016-01-01,0
"UK","COMPLET","Y40-44","NR","F","DE",2016-01-01,144
"UK","COMPLET","Y40-44","NR","F","EE",2016-01-01,0
"UK","COMPLET","Y40-44","NR","F","ES",2016-01-01,1
"UK","COMPLET","Y40-44","NR","F","FI",2016-01-01,2
"UK","COMPLET","Y40-44","NR","F","IE",2016-01-01,4
"UK","COMPLET","Y40-44","NR","F","IS",2016-01-01,0
"UK","COMPLET","Y40-44","NR","F","LI",2016-01-01,0
"UK","COMPLET","Y40-44","NR","F","LT",2016-01-01,0
"UK","COMPLET","Y40-44","NR","F","LU",2016-01-01,3
"UK","COMPLET","Y40-44","NR","F","MT",2016-01-01,8
"UK","COMPLET","Y40-44","NR","F","NO",2016-01-01,1
"UK","COMPLET","Y40-44","NR","F","PL",2016-01-01,0
"UK","COMPLET","Y40-44","NR","F","PT",2016-01-01,2
"UK","COMPLET","Y40-44","NR","F","RO",2016-01-01,0
"UK","COMPLET","Y40-44","NR","F","SE",2016-01-01,44
"UK","COMPLET","Y40-44","NR","F","SI",2016-01-01,0
"UK","COMPLET","Y40-44","NR","F","UK",2016-01-01,0
"UK","COMPLET","Y40-44","NR","M","AT",2016-01-01,0
"UK","COMPLET","Y40-44","NR","M","BE",2016-01-01,22
"UK","COMPLET","Y40-44","NR","M","BG",2016-01-01,0
"UK","COMPLET","Y40-44","NR","M","DE",2016-01-01,87
"UK","COMPLET","Y40-44","NR","M","EE",2016-01-01,0
"UK","COMPLET","Y40-44","NR","M","ES",2016-01-01,3
"UK","COMPLET","Y40-44","NR","M","FI",2016-01-01,5
"UK","COMPLET","Y40-44","NR","M","IE",2016-01-01,6
"UK","COMPLET","Y40-44","NR","M","IS",2016-01-01,0
"UK","COMPLET","Y40-44","NR","M","LI",2016-01-01,0
"UK","COMPLET","Y40-44","NR","M","LT",2016-01-01,0
"UK","COMPLET","Y40-44","NR","M","LU",2016-01-01,4
"UK","COMPLET","Y40-44","NR","M","MT",2016-01-01,3
"UK","COMPLET","Y40-44","NR","M","NO",2016-01-01,2
"UK","COMPLET","Y40-44","NR","M","PL",2016-01-01,0
"UK","COMPLET","Y40-44","NR","M","PT",2016-01-01,0
"UK","COMPLET","Y40-44","NR","M","RO",2016-01-01,0
"UK","COMPLET","Y40-44","NR","M","SE",2016-01-01,101
"UK","COMPLET","Y40-44","NR","M","SI",2016-01-01,0
"UK","COMPLET","Y40-44","NR","M","UK",2016-01-01,0
"UK","COMPLET","Y40-44","NR","T","AT",2016-01-01,1
"UK","COMPLET","Y40-44","NR","T","BE",2016-01-01,39
"UK","COMPLET","Y40-44","NR","T","BG",2016-01-01,0
"UK","COMPLET","Y40-44","NR","T","DE",2016-01-01,231
"UK","COMPLET","Y40-44","NR","T","EE",2016-01-01,0
"UK","COMPLET","Y40-44","NR","T","ES",2016-01-01,4
"UK","COMPLET","Y40-44","NR","T","FI",2016-01-01,7
"UK","COMPLET","Y40-44","NR","T","IE",2016-01-01,10
"UK","COMPLET","Y40-44","NR","T","IS",2016-01-01,0
"UK","COMPLET","Y40-44","NR","T","LI",2016-01-01,0
